# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
1.051000000000000085e+02;1.499310780662282205e+01;5.819421615862010810e+01;3.560606502650739968e-01;6.981345363352078892e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.052000000000000028e+02;1.508671328555490376e+01;5.822940158619644535e+01;3.630419814507314102e-01;6.981345363356240841e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.053000000000000114e+02;1.518007084425080500e+01;5.826523964186606719e+01;3.700233126362883485e-01;6.981345363244863267e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.054000000000000057e+02;1.527317593257631678e+01;5.830172857892558369e+01;3.770046438217689033e-01;6.981345363257113190e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.055000000000000000e+02;1.536602401270236662e+01;5.833886661894846526e+01;3.839859750072775468e-01;6.981345363372087887e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.056000000000000085e+02;1.545861055932614825e+01;5.837665195187169331e+01;3.909673061928764515e-01;6.981345363116396585e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.057000000000000028e+02;1.555093105989165103e+01;5.841508273608395285e+01;3.979486373783580055e-01;6.981345363404727056e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.058000000000000114e+02;1.564298101480967418e+01;5.845415709851544506e+01;4.049299685639558555e-01;6.981345363299362727e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.059000000000000057e+02;1.573475593767702385e+01;5.849387313472912808e+01;4.119112997494537853e-01;6.981345363228601275e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.060000000000000000e+02;1.582625135549528039e+01;5.853422890901357079e+01;4.188926309350347599e-01;6.981345363413804517e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.061000000000000085e+02;1.591746280888876797e+01;5.857522245447728437e+01;4.258739621205340775e-01;6.981345363080096456e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.062000000000000028e+02;1.600838585232184030e+01;5.861685177314455331e+01;4.328552933059960361e-01;6.981345363406279980e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.063000000000000114e+02;1.609901605431566551e+01;5.865911483605290755e+01;4.398366244916502854e-01;6.981345363311343422e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.064000000000000057e+02;1.618934899766409075e+01;5.870200958335190933e+01;4.468179556771227356e-01;6.981345363108415469e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.065000000000000000e+02;1.627938027964902901e+01;5.874553392440358124e+01;4.537992868626532506e-01;6.981345363472228616e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.066000000000000085e+02;1.636910551225500399e+01;5.878968573788436913e+01;4.607806180482239555e-01;6.981345363177549057e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.067000000000000028e+02;1.645852032238296303e+01;5.883446287188839108e+01;4.677619492337938834e-01;6.981345363426337547e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.068000000000000114e+02;1.654762035206354653e+01;5.887986314403247690e+01;4.747432804193180145e-01;6.981345363107752111e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.069000000000000057e+02;1.663640125866934483e+01;5.892588434156238719e+01;4.817246116047355642e-01;6.981345363358601452e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.070000000000000000e+02;1.672485871512665057e+01;5.897252422146079454e+01;4.887059427903371889e-01;6.981345363372264134e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.071000000000000085e+02;1.681298841012633716e+01;5.901978051055653651e+01;4.956872739759478619e-01;6.981345363166718831e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.072000000000000028e+02;1.690078604833393072e+01;5.906765090563536091e+01;5.026686051613780126e-01;6.981345363277395577e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.073000000000000114e+02;1.698824735059905677e+01;5.911613307355228386e+01;5.096499363469247923e-01;6.981345363374621971e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.074000000000000057e+02;1.707536805416389214e+01;5.916522465134524111e+01;5.166312675325290815e-01;6.981345363230458123e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.075000000000000000e+02;1.716214391287102004e+01;5.921492324635028837e+01;5.236125987180444419e-01;6.981345363322964681e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.076000000000000085e+02;1.724857069737035076e+01;5.926522643631816578e+01;5.305939299035593582e-01;6.981345363205258836e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.077000000000000028e+02;1.733464419532519685e+01;5.931613176953239019e+01;5.375752610890801586e-01;6.981345363271115878e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.078000000000000114e+02;1.742036021161768389e+01;5.936763676492878972e+01;5.445565922746460341e-01;6.981345363484950384e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.079000000000000057e+02;1.750571456855311681e+01;5.941973891221633153e+01;5.515379234601871516e-01;6.981345363036445262e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.080000000000000000e+02;1.759070310606367471e+01;5.947243567199956260e+01;5.585192546457247165e-01;6.981345363406737947e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.081000000000000085e+02;1.767532168191112163e+01;5.952572447590231519e+01;5.655005858312676104e-01;6.981345363311332319e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.082000000000000028e+02;1.775956617188867881e+01;5.957960272669292578e+01;5.724819170167332327e-01;6.981345363234695012e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.083000000000000114e+02;1.784343247002210475e+01;5.963406779841078276e+01;5.794632482022468167e-01;6.981345363314149510e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.084000000000000057e+02;1.792691648876972010e+01;5.968911703649436618e+01;5.864445793878605429e-01;6.981345363234459089e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.085000000000000000e+02;1.801001415922171134e+01;5.974474775791055947e+01;5.934259105734095430e-01;6.981345363337924936e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.086000000000000085e+02;1.809272143129841837e+01;5.980095725128549589e+01;6.004072417589298993e-01;6.981345363253026182e-02;4.000000000000000000e+00;0.000000000000000000e+00
