# x_m, y_m, w_tr_right_m, w_tr_left_m
-2.552132020482817953e+00,7.371957236089301979e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.563321894516484623e+00,7.272585914799161166e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567589227607718794e+00,7.172676725171918122e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567591824007725787e+00,7.072676613160064463e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567609179905758765e+00,6.972676650065596782e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567604529406895875e+00,6.872676640176788254e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605775504310905e+00,6.772676642826488624e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605441613515449e+00,6.672676642116503132e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605531079284464e+00,6.572676642306740646e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605507107003859e+00,6.472676642255768442e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605513530357264e+00,6.372676642269426317e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605511809224694e+00,6.272676642265768265e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512270400236e+00,6.172676642266747393e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512146828417e+00,6.072676642266483960e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512179940153e+00,5.972676642266556257e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512171067694e+00,5.872676642266535296e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512173444904e+00,5.772676642266543645e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172808080e+00,5.672676642266540448e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172978610e+00,5.572676642266539027e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172933313e+00,5.472676642266542046e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172945303e+00,5.372676642266539737e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172941751e+00,5.272676642266541869e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,5.172676642266541336e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,5.072676642266539027e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.972676642266541158e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.872676642266540625e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.772676642266542757e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.672676642266540448e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.572676642266539915e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.472676642266541158e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.372676642266540625e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.272676642266541869e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.172676642266536895e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,4.072676642266535474e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,3.972676642266534053e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,3.872676642266539737e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,3.772676642266538316e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,3.672676642266536895e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,3.572676642266535474e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942639e+00,3.472676642266534053e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942195e+00,3.372676642266539737e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172942195e+00,3.272676642266538760e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172941751e+00,3.172676642266536895e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172943527e+00,3.072676642266535030e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172938642e+00,2.972676642266535829e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172955518e+00,2.872676642266533076e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172892901e+00,2.772676642266563185e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512173125604e+00,2.672676642266445413e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512172256077e+00,2.572676642266878311e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512175503701e+00,2.472676642265254632e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512163383175e+00,2.372676642271313696e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512208617657e+00,2.272676642248721013e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512039802473e+00,2.172676642333032593e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605512669827394e+00,2.072676642018370430e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605510318540674e+00,1.972676643192699419e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605519093662192e+00,1.872676638810045091e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605486344464616e+00,1.772676655166351978e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605608566134734e+00,1.672676594123776006e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567605152428650062e+00,1.572676821937764480e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.567606768492913805e+00,1.472675972270580669e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.566173373176724670e+00,1.372688197870832738e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.558186938220269102e+00,1.273005853985182512e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.543282982317760954e+00,1.174123486163561880e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.521511440043425090e+00,1.076521990533479523e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.492984535000063673e+00,9.806773460120460362e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.457839658742465794e+00,8.870566120200605864e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.416248545905765877e+00,7.961161049537920364e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.368413787314303409e+00,7.082990522597962801e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.314568555819428219e+00,6.240334650057542953e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.254975277872247386e+00,5.437300429836000593e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.189924406157608860e+00,4.677801753572973786e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.119732990057277000e+00,3.965540325464903537e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.044743134131715934e+00,3.303987618343425248e-01,4.000000000000000222e-01,4.000000000000000222e-01
-1.965320329740285477e+00,2.696367968639308277e-01,4.000000000000000222e-01,4.000000000000000222e-01
-1.881851673939573200e+00,2.145642805367916905e-01,4.000000000000000222e-01,4.000000000000000222e-01
-1.794743982793488124e+00,1.654496426920069319e-01,4.000000000000000222e-01,4.000000000000000222e-01
-1.704421808445390374e+00,1.225322128784614995e-01,4.000000000000000222e-01,4.000000000000000222e-01
-1.611325370556261127e+00,8.602134992257801094e-02,4.000000000000000222e-01,4.000000000000000222e-01
-1.515908408258819007e+00,5.609431134515097811e-02,4.000000000000000222e-01,4.000000000000000222e-01
-1.418635977952446670e+00,3.289955286010073227e-02,4.000000000000000222e-01,4.000000000000000222e-01
-1.319982151932561631e+00,1.654039152175444324e-02,4.000000000000000222e-01,4.000000000000000222e-01
-1.220427838307848623e+00,7.133045273763042801e-03,4.000000000000000222e-01,4.000000000000000222e-01
-1.120460434287717133e+00,4.497553074595804848e-03,4.000000000000000222e-01,4.000000000000000222e-01
-1.020462048871998428e+00,4.120808378980170272e-03,4.000000000000000222e-01,4.000000000000000222e-01
-9.204626472385596392e-01,3.710436606300577568e-03,4.000000000000000222e-01,4.000000000000000222e-01
-8.204635178990693500e-01,3.309075566692638425e-03,4.000000000000000222e-01,4.000000000000000222e-01
-7.204643156015269057e-01,2.905298671862126866e-03,4.000000000000000222e-01,4.000000000000000222e-01
-6.204651328422233769e-01,2.502174464850168145e-03,4.000000000000000222e-01,4.000000000000000222e-01
-5.204659448880093464e-01,2.098855361786541862e-03,4.000000000000000222e-01,4.000000000000000222e-01
-4.204667581751979077e-01,1.695663155111030605e-03,4.000000000000000222e-01,4.000000000000000222e-01
-3.204675716916936534e-01,1.292158258934756948e-03,4.000000000000000222e-01,4.000000000000000222e-01
-2.204683830495796915e-01,8.897772243735043839e-04,4.000000000000000222e-01,4.000000000000000222e-01
-1.204692028196921866e-01,4.832099036289310822e-04,4.000000000000000222e-01,4.000000000000000222e-01
-2.047007791623535813e-02,4.920731246556032121e-05,4.000000000000000222e-01,4.000000000000000222e-01
