# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
6.900000000000000355e+00;2.097288157258571761e+00;-3.626573278182268378e+00;-2.945765246772649171e+00;-6.634530898619711570e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.000000000000000000e+00;1.998615190508071349e+00;-3.642811370908508373e+00;-3.011244341280240100e+00;-6.219427080037891464e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.100000000000000533e+00;1.899091392265991329e+00;-3.652555209200390784e+00;-3.076638424639877467e+00;-7.776482390294336966e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.200000000000000178e+00;1.799143221680065130e+00;-3.655786171093563297e+00;-3.118848584843887384e+00;-1.964074084880360893e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.300000000000000711e+00;1.699152165928999647e+00;-3.657103424989135654e+00;-3.115239461367605767e+00;3.846586916154150493e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.400000000000000355e+00;1.599230128379969251e+00;-3.661055739214271743e+00;-3.088993089046611296e+00;2.289377845866666372e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.500000000000000000e+00;1.499445723726860802e+00;-3.667617595242429029e+00;-3.062830038484904538e+00;2.706145500728004971e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.600000000000000533e+00;1.399867308266327326e+00;-3.676790627131104827e+00;-3.036644616489939441e+00;2.594542130813292657e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.700000000000000178e+00;1.300563141790907151e+00;-3.688566900880030364e+00;-3.010465215166965081e+00;2.624726910511148148e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.800000000000000711e+00;1.201601281967342727e+00;-3.702938782686211017e+00;-2.984284126004016713e+00;2.615346317627300077e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.900000000000000355e+00;1.103049563697660496e+00;-3.719896324053431069e+00;-2.958103767048944288e+00;2.622781889457821425e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.000000000000000000e+00;1.004975507477839036e+00;-3.739427856018826102e+00;-2.931922167792301082e+00;2.602341528839179352e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.099999999999999645e+00;9.074464281304011060e-01;-3.761520277089135167e+00;-2.905744823195051119e+00;2.676825814020920014e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.200000000000001066e+00;8.105288120291452847e-01;-3.786157347529423678e+00;-2.879551623014182216e+00;2.398981184674021938e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.300000000000000711e+00;7.142904296277334808e-01;-3.813326299989581170e+00;-2.853417851892311674e+00;3.436791516547281766e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.400000000000000355e+00;6.187922081206016500e-01;-3.842993087745152359e+00;-2.842745968639837084e+00;-4.363844864444906685e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.500000000000000000e+00;5.231556413131606131e-01;-3.872209772447375631e+00;-2.862616909023394829e+00;-4.309729571610008136e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.599999999999999645e+00;4.265541308402051035e-01;-3.898058858998743936e+00;-2.897570766389991448e+00;-3.271944641747746574e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.700000000000001066e+00;3.291102530946837801e-01;-3.920523905035862455e+00;-2.932466888812105932e+00;-3.549587239777264869e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.800000000000000711e+00;2.309414281775090949e-01;-3.939573481341512640e+00;-2.967378531910277228e+00;-3.475374435214321212e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.900000000000000355e+00;1.321676254100196957e-01;-3.955185469489697514e+00;-3.002286007880631491e+00;-3.495183633314408178e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.000000000000000000e+00;3.290910240757160404e-02;-3.967340552287565103e+00;-3.037194601284715745e+00;-3.489901850427832297e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.099999999999999645e+00;-6.671317166095361295e-02;-3.976023998461271969e+00;-3.072102895332476713e+00;-3.491309949808918955e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.200000000000001066e+00;-1.665778170014088622e-01;-3.981225206152207985e+00;-3.107011269832736122e+00;-3.490928998334205668e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.300000000000000711e+00;-2.665631496724036320e-01;-3.982937843489270602e+00;3.141265685806618357e+00;-3.491054668425782603e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.400000000000000355e+00;-3.665473412210099036e-01;-3.981159822557841288e+00;3.106357322561651646e+00;-3.490928998335630085e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.500000000000000000e+00;-4.664085632815002658e-01;-3.975893308614576238e+00;3.071448983580730374e+00;-3.491309949806603030e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.600000000000001421e+00;-5.660251399941026440e-01;-3.967144724735115258e+00;3.036540558117763133e+00;-3.489901850428855923e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.700000000000001066e+00;-6.652756841657915254e-01;-3.954924707941895878e+00;3.001632458097099665e+00;-3.495183633316173433e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.800000000000000711e+00;-7.640392898115193621e-01;-3.939248233842509439e+00;2.966723130017290710e+00;-3.475374435212005286e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.900000000000000355e+00;-8.621955122021883744e-01;-3.920134081454770936e+00;2.931818431440808226e+00;-3.549587239778166370e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.000000000000000000e+01;-9.596251421845871654e-01;-3.897606750041861634e+00;2.896896302362111708e+00;-3.271944641747738802e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.010000000000000142e+01;-1.056207996860900389e+00;-3.871689151469694945e+00;2.862039732910798051e+00;-4.309729571609968724e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.020000000000000107e+01;-1.151831900954468635e+00;-3.842429890308753038e+00;2.842664553688601270e+00;-4.363844864441047966e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.030000000000000071e+01;-1.247338178187133328e+00;-3.812790060154003235e+00;2.853831766488482913e+00;3.436791516547770264e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.040000000000000036e+01;-1.343591610540181280e+00;-3.785673636828550848e+00;2.880062546680630220e+00;2.398981184673463773e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.050000000000000000e+01;-1.440520832780417315e+00;-3.761082675136359743e+00;2.906229786659003445e+00;2.676825814020024064e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.060000000000000142e+01;-1.538060860155795240e+00;-3.739038470750960741e+00;2.932414086556088151e+00;2.602341528841417562e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.070000000000000107e+01;-1.636144450277716045e+00;-3.719554941618390842e+00;2.958593777844439998e+00;2.622781889455352289e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.080000000000000071e+01;-1.734704482431044026e+00;-3.702645752147742275e+00;2.984774831193318434e+00;2.615346317629141937e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.090000000000000036e+01;-1.833673376297423552e+00;-3.688322443435945175e+00;3.010955042173876883e+00;2.624726910509340150e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.100000000000000000e+01;-1.932983308026814839e+00;-3.676594713807812553e+00;3.037137272583776859e+00;2.594542130815480352e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.110000000000000142e+01;-2.032566206627619554e+00;-3.667471126113429403e+00;3.063312229231988315e+00;2.706145500725634090e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.120000000000000107e+01;-2.132353830858382704e+00;-3.660955947745700101e+00;3.089514386747267860e+00;2.289377845868627859e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.130000000000000071e+01;-2.232277745086792553e+00;-3.657061082434265309e+00;3.115614587434384575e+00;3.846586916154030034e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.140000000000000036e+01;-2.332269620203590410e+00;-3.655761353550860182e+00;3.118479816175692587e+00;-1.964074084881790583e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.150000000000000000e+01;-2.432213948737632858e+00;-3.652439166422589256e+00;3.075526724330618134e+00;-7.776482390293280034e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.160000000000000142e+01;-2.531725671165414138e+00;-3.642564899056208283e+00;3.009987552012526546e+00;-6.219427080037871480e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.170000000000000107e+01;-2.630378665012795825e+00;-3.626208063607406995e+00;2.944547035351066100e+00;-6.634530898621239237e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.180000000000000071e+01;-2.727750290241093278e+00;-3.603431311309158502e+00;2.879079844156630763e+00;-6.524245261708483401e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.190000000000000036e+01;-2.823423449220181070e+00;-3.574334230984777871e+00;2.813619831538994198e+00;-6.553403770491033065e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.200000000000000000e+01;-2.916988305452854480e+00;-3.539040914977519936e+00;2.748157896271076872e+00;-6.545727953371134333e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.210000000000000142e+01;-3.008044057704577945e+00;-3.497702698464477677e+00;2.682696473416875449e+00;-6.547738984925834949e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.220000000000000107e+01;-3.096200651864820408e+00;-3.450496620428455508e+00;2.617234914695607539e+00;-6.547214669794301223e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.230000000000000071e+01;-3.181080453187889123e+00;-3.397624907792693438e+00;2.551773391806620328e+00;-6.547350666873510416e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.240000000000000036e+01;-3.262319863586657487e+00;-3.339314043136586196e+00;2.486311859519706680e+00;-6.547315563737541311e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.250000000000000000e+01;-3.339570879271439807e+00;-3.275813812478320486e+00;2.420850329689448355e+00;-6.547324661840379090e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.260000000000000142e+01;-3.412502581465115092e+00;-3.207396230384515601e+00;2.355388799193376848e+00;-6.547321955515688074e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.270000000000000107e+01;-3.480802553941562127e+00;-3.134354376075235038e+00;2.289927268988592335e+00;-6.547324176227057313e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.280000000000000071e+01;-3.544178221390580141e+00;-3.057001137605126928e+00;2.224465738228594613e+00;-6.547317590245015362e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.290000000000000036e+01;-3.602358102433195874e+00;-2.975667871646086926e+00;2.159004209520389850e+00;-6.547342736627990156e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.300000000000000000e+01;-3.655092973639618048e+00;-2.890702984044150270e+00;2.093542672750542177e+00;-6.547245410007506150e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.310000000000000142e+01;-3.702156933042011211e+00;-2.802470437328402841e+00;2.028081167607110658e+00;-6.547620506161587750e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.320000000000000107e+01;-3.743348383271207336e+00;-2.711348191755051928e+00;1.962619539049202944e+00;-6.546182228401206116e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.330000000000000071e+01;-3.778490836698993327e+00;-2.617726585695029584e+00;1.897158389562260350e+00;-6.551670386374126576e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.340000000000000036e+01;-3.807433892519347829e+00;-2.522006665634374922e+00;1.831695389707394206e+00;-6.530827475066310894e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.350000000000000000e+01;-3.830053044883145574e+00;-2.424598460329002947e+00;1.766239502459419963e+00;-6.609637778804606789e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.360000000000000142e+01;-3.846253378227885822e+00;-2.325919254208142384e+00;1.700756401963137154e+00;-6.313048350731469416e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.370000000000000107e+01;-3.855958018244796559e+00;-2.226391687048387080e+00;1.635376998030123818e+00;-7.425072464556659035e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.380000000000000071e+01;-3.859153668559900385e+00;-2.126442369837415303e+00;1.586692963430854197e+00;-3.274434376774834066e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.390000000000000036e+01;-3.859136805116361479e+00;-2.026442529450361629e+00;1.570734177815247046e+00;8.819872461578116829e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.400000000000000000e+01;-3.859141238771166105e+00;-1.926442485881032063e+00;1.570814139187949987e+00;-2.519758086296372199e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.410000000000000142e+01;-3.859140367595487398e+00;-1.826442500545403247e+00;1.570787226156063809e+00;1.259912227298136747e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.420000000000000107e+01;-3.859139418643395825e+00;-1.726442485457243103e+00;1.570814916957511187e+00;-2.519758086312583537e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.430000000000000071e+01;-3.859144085627442156e+00;-1.626442531145513293e+00;1.570731017470756719e+00;8.819872461589602086e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.440000000000000036e+01;-3.859126356770593791e+00;-1.526442363642199762e+00;1.553954004982545323e+00;-3.274434376775044453e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.450000000000000000e+01;-3.855776252379650604e+00;-1.426498910832430411e+00;1.504450516729842313e+00;-7.425072464557480600e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.460000000000000142e+01;-3.845874076429601551e+00;-1.326989977148717248e+00;1.438910764749540494e+00;-6.313048350730846581e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.470000000000000107e+01;-3.829489574582085165e+00;-1.228341569347540130e+00;1.373470301800257864e+00;-6.609637778804153818e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.480000000000000071e+01;-3.806685522923947573e+00;-1.130976335749038553e+00;1.308003122933858897e+00;-6.530827475067665366e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.490000000000000036e+01;-3.777561615647342386e+00;-1.035311339088277993e+00;1.242543100084070540e+00;-6.551670386367794974e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.500000000000000000e+01;-3.742242065758780711e+00;-9.417563829200995551e-01;1.177081169327751642e+00;-6.546182228429514582e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.510000000000000142e+01;-3.700878318565513414e+00;-8.507122255260797239e-01;1.111619744820177225e+00;-6.547620506044524724e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.520000000000000107e+01;-3.653647523207483427e+00;-7.625688714944992563e-01;1.046158186651393596e+00;-6.547245410495586837e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.530000000000000071e+01;-3.600752012226147603e+00;-6.777038988151623533e-01;9.806966635881860794e-01;-6.547342734615436699e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.540000000000000036e+01;-3.542418370229506674e+00;-5.964808420645124620e-01;9.152351313535962429e-01;-6.547317598426964924e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.550000000000000000e+01;-3.478896480780476086e+00;-5.192476349758636811e-01;8.497736015100638696e-01;-6.547324143324863011e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.560000000000000142e+01;-3.410458451233052468e+00;-4.463351200395512253e-01;7.843120710094357850e-01;-6.547322086601327085e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.570000000000000107e+01;-3.337397448395253985e+00;-3.780556312937967123e-01;7.188505408392540375e-01;-6.547324143778933125e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.580000000000000071e+01;-3.260026442348811226e+00;-3.147016562865332934e-01;6.533890099383709016e-01;-6.547317596534960593e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.590000000000000036e+01;-3.178676865875484037e+00;-2.565445835348983405e-01;5.879274817829731603e-01;-6.547342742010644479e-01;4.000000000000000000e+00;0.000000000000000000e+00
